id;marca;nomeDaPeca;precoComDesconto;precoSemDesconto;Descricao;Tamanho;Condicao;Cores;Disponível;Data;Status
14392;Agonaut;Camisa Argonaut;59;59;Camisa de manga curta estampada.;G;Vintage;;VENDIDO;2018-11-17 02:24:56.722277;VERIFICADO
14393;Sem Marca;Kimono Primavera;49;49;Kimono longo estampado. Possui desgastes em partes do tecido, alguns desfiados e pequenos furos. Não está em ótimas condições, apresentando alguns defeitos.;U;Vintage;;VENDIDO;2018-11-17 02:51:55.568651;VERIFICADO
14394;Timberland;Camisa Jenas Timberland;39;39;Camisa jenas de manga comprida. Possui uma pequena mancha amarelada no tecido, mas não compromete a peça.;G;Vintage;;VENDIDO;2018-11-17 02:47:36.894452;VERIFICADO
14395;Lay Out;Camisa LO;59;59;Camisa estampada de manga curta com um bolso na frente.;G;Vintage;;VENDIDO;2018-11-17 02:16:11.440765;VERIFICADO
14396;St John's Bay;Camisa SJBay;49;49;Camisa de manga comprida com um bolso.;P;Vintage;;VENDIDO;2018-11-17 01:22:51.713681;VERIFICADO
14397;Sem Marca;Camisa Estampada;39;39;Camisa estampada com botões.;M;Vintage;;VENDIDO;2018-11-17 01:53:30.825096;VERIFICADO
14398;Clock House;Bermuda Clock House;89;89;Bermuda com estampa xadrez.;40;Vintage;;VENDIDO;2018-11-17 01:42:55.638441;VERIFICADO
14399;Cantão;Cardigan Tricot Cantão;39;39;Cardigan de tricot furadinho comprido com amarração na frente.;M;Vintage;;VENDIDO;2018-11-17 03:06:06.415843;VERIFICADO
14400;Sem Marca;Regata Listrada;29;29;Regata listrada com mangas e gola cortadas.;GG;Vintage;;VENDIDO;2018-11-17 02:54:27.709381;VERIFICADO
14401;Consumo Urbano;Camisa Marujo;69;69;Camisa de manga curta estampada.;G;Vintage;;VENDIDO;2018-11-17 03:38:19.761537;VERIFICADO
14402;Sem Marca;Cinto Caveira;49;49;Cinto com fivela de caveira em metal.;U;Vintage;;VENDIDO;2018-11-17 01:18:14.661110;VERIFICADO
14403;Cepheus;Camisa Tie-dye;45;45;Camisa em tingimento tie-dye.;GG;Vintage;;VENDIDO;2018-11-17 01:34:32.282677;VERIFICADO
14404;Triton;Calça Triton;38;38;Calça jeans com cintura baixa.;40;Vintage;;VENDIDO;2018-11-17 03:09:14.729295;VERIFICADO
14405;Cherokee;Camisa Cherokee;25;35;Camisa de manga curta com estampa.;M;Vintage;;VENDIDO;2018-11-17 02:25:40.168413;VERIFICADO
14406;Sem Marca;Regata Cookie Monster;24;24;Regata com mangas e gola cortadas, estampa na frente e atrás.;G;Vintage;;VENDIDO;2018-11-17 02:55:15.592125;VERIFICADO
14407;Sem Marca;Short Alto;45;45;Short alto com estampa xadrez discreta.;42;Vintage;;VENDIDO;2018-11-17 01:22:24.273439;VERIFICADO
14408;Pool;Polo Pool;69;69;Camiseta com gola polo estampada.;G;Vintage;;VENDIDO;2018-11-17 01:40:40.477526;VERIFICADO
14409;Umen;Camisa Umen;45;45;Camisa estampada com mangas mais curtas.;M;Vintage;;VENDIDO;2018-11-17 02:27:00.950301;VERIFICADO
14410;Byrne;Camisa Flanela;59;59;Camisa de Flanela estampada.;GG;Vintage;;VENDIDO;2018-11-17 01:30:37.347999;VERIFICADO
14411;Levi's;Camiseta Levi’s;25;25;Camiseta com estampa na frente.;M;Vintage;;VENDIDO;2018-11-17 01:53:55.954094;VERIFICADO
14412;Sem Marca;Regata Animal Print;19;19;Regata estampada com fenda em uma lateral e acabamento simples.;P;Vintage;;VENDIDO;2018-11-17 03:15:42.218185;VERIFICADO
14413;Sem Marca;Camisa da Terra;34;34;Camisa estampada com botões.;G;Vintage;;VENDIDO;2018-11-17 01:18:40.124649;VERIFICADO
14414;Sem Marca;Cropped Amarrada Tie-dye;49;49;Cropped estampada com botões e laço na frente. Possui tingimento tie-dye, o tingimento da peça pode ser diferente que o tingimento da cropped da foto.;P;Novo;;VENDIDO;2018-11-17 02:34:52.899445;VERIFICADO
14415;Sem Marca;Cropped Amarrada Estampada;49;49;Cropped estampada com botões e laço na frente.;P;Novo;;VENDIDO;2018-11-17 02:25:37.220717;VERIFICADO
14416;Sem Marca;Cropped Tie-dye;39;39;Cropped bem curtinha estampada.;P;Novo;;VENDIDO;2018-11-17 03:22:25.694158;VERIFICADO
14417;Sem Marca;Cropped Estampada;39;39;Cropped bem curtinha estampada.;P;Novo;;VENDIDO;2018-11-17 02:15:01.998381;VERIFICADO
14418;Sem Marca;Blusa Floral;26;26;Regata com estampa floral.;M;Vintage;;VENDIDO;2018-11-17 02:19:43.468727;VERIFICADO
14419;Sem Marca;Camisa de Flanela;79;79;Camisa de flanela xadrez com manga comprida.;G;Vintage;;VENDIDO;2018-11-17 02:51:34.893150;VERIFICADO
14420;Sun Place;Regata Jeans Sun Place;29;29;Camisa jeans sem mangas.;G;Vintage;;VENDIDO;2018-11-17 01:34:09.801055;VERIFICADO
14422;Sem Marca;Cropped Estampada;26;26;Cropped estampada soltinha.;M;Vintage;;VENDIDO;2018-11-17 03:33:05.363000;VERIFICADO
14423;Zara;Vestido Zara;55;55;Vestido estampado soltinho com elástico na cintura.;M;Vintage;;VENDIDO;2018-11-17 03:36:14.180434;VERIFICADO
14424;Patropi;Camisa Jeans Patropi;38;38;Camisa jeans com um bolso na frente.;G;Vintage;;VENDIDO;2018-11-17 03:20:22.179558;VERIFICADO
14425;Vicunha;Colete Vicunha;59;59;Colete jeans com bolsos na frente.;M;Vintage;;VENDIDO;2018-11-17 02:54:37.260532;VERIFICADO
14426;Inscena;Vestido Jeans Indigo;45;45;Vestido jeans com botões na frente e amarração no decote.;P;Vintage;;VENDIDO;2018-11-17 02:27:37.599930;VERIFICADO
14427;Giorgio Bianco;Camisa Xadrez Giorgio;79;79;Camisa de flanela xadrez de manga comprida.;G;Vintage;;VENDIDO;2018-11-17 01:32:17.077932;VERIFICADO
14428;Adri-Kim;Casaco Adri-Kim;199;199;Casaco estampado com capuz, bolsos e zíper. Possui alguns fios puxados, mas não comprometem a peça que está em ótimo estado.;G;Vintage;;VENDIDO;2018-11-17 02:54:03.876377;VERIFICADO
14431;Sem Marca;Cropped Rolling Stones;25;25;Camiseta com estampa cortada. A estampa é mais detonada, deixando a cropped ainda mais legal.;M;Vintage;;VENDIDO;2018-11-17 01:42:23.905041;VERIFICADO
14432;Ph;Camisa Xadrez Boyfriend;39;39;Camisa xadrez com um bolso na frente.;G;Vintage;;VENDIDO;2018-11-17 01:21:28.880808;VERIFICADO
14434;Sem Marca;Camiseta Tie-dye;35;35;Camiseta tie-dye em malha fria bem soltinha.;G;Vintage;;VENDIDO;2018-11-17 03:03:08.024171;VERIFICADO
14256;Sem Marca;Vestido Veludo Longo;50;50;Vestido de veluco com alcinha e fenda na frente, tamanho mais apropriado para pessoas mais baixas. A costura possui pouco desgaste.;P;Vintage;;VENDIDO;2018-11-17 03:10:13.497587;VERIFICADO
14436;Sem Marca;Vestido Longo Floral;29;59;Vestido longo estampado.;M;Vintage;;DISPONIVEL;2018-11-17 03:06:47.571927;VERIFICADO
14437;Sem Marca;Blusa Tropical;36;36;Blusa ampla estampada com zíper na frente, bolsos e amarração na barra.;G;Vintage;;VENDIDO;2018-11-17 01:33:43.813186;VERIFICADO
14438;Japna;Kaftan Floral;39;39;Kaftan estampado com pequenos pontos de brilho.;U;Vintage;;VENDIDO;2018-11-17 03:40:21.421855;VERIFICADO
14439;C&A;Camisa Canda;79;79;Camisa estampada de manga curta.;P;Vintage;;VENDIDO;2018-11-17 03:11:04.080399;VERIFICADO
14441;Di Trevi;Camisa Trevi;45;45;Camisa de flanela listrada com manga comprida.;M;Vintage;;VENDIDO;2018-11-17 02:57:55.607658;VERIFICADO
14442;Zara;Vestido Floral Zara;49;49;Vestido estampado com mangas 3/4, bolsos e zíper invisível na lateral.;M;Vintage;;VENDIDO;2018-11-17 03:30:32.413223;VERIFICADO
14443;Vallezano;Jaqueta Jeans Valezzano;63;63;Jaqueta jeans com bolsos na frente.;P;Vintage;;VENDIDO;2018-11-17 03:10:20.251220;VERIFICADO
14444;Beck's;Camisa Jeans Beck’s;99;99;Camisa jeans de manga comprida com bolsos na frente.;M;Vintage;;VENDIDO;2018-11-17 02:09:39.331083;VERIFICADO
14445;Pandy;Camisa Pandy;43;43;Camisa com estampa miúda de manga comprida.;M;Vintage;;VENDIDO;2018-11-17 02:09:58.131537;VERIFICADO
14446;Taco Jeans;Regata Taco Jeans;29;29;Regata jeans com botões na frente.;P;Vintage;;VENDIDO;2018-11-17 01:53:46.293262;VERIFICADO
14447;Sem Marca;Short Étnico;39;39;Short estampado de cintura alta com elástico.;P;Vintage;;VENDIDO;2018-11-17 03:24:51.683409;VERIFICADO
14448;Makenji;Camisa By The Sea;38;38;Camisa estampada de manga curta com um bolso na frente.;M;Vintage;;VENDIDO;2018-11-17 01:16:02.632940;VERIFICADO
14449;Raybest Basic;Camisa Floral Raybest;42;42;Camisa com estampa miúda de manga curta.;M;Vintage;;VENDIDO;2018-11-17 03:33:37.631658;VERIFICADO
14450;Blue Steel;Calça Tie-dye;69;69;Calça jeans com tingimento tie-dye, possui elasticidade.;36;Vintage;;VENDIDO;2018-11-17 01:42:39.915927;VERIFICADO
14451;Sem Marca;Short Floral;35;35;Short estampado de cintura alta com elástico.;P;Vintage;;VENDIDO;2018-11-17 02:25:03.468401;VERIFICADO
14452;Original Colors;Cropped Étnica;29;29;Cropped estampada.;M;Vintage;;VENDIDO;2018-11-17 02:33:06.087893;VERIFICADO
14453;Levi's;Jaqueta Levis;129;129;Jaqueta jeans com bolsos na frente.;G;Vintage;;VENDIDO;2018-11-17 02:52:08.023669;VERIFICADO
14454;Halib;Jaqueta Halib;99;99;Jaqueta jeans com bolsos na frente.;G;Vintage;;VENDIDO;2018-11-17 03:01:17.829770;VERIFICADO
14457;Zanatta;Colete Zanatta;69;69;Colete de lã com padronagem.;M;Vintage;;VENDIDO;2018-11-17 02:14:46.332700;VERIFICADO
14458;Sem Marca;Suéter Étnico;56;56;Suéter com estampa étnica.;M;Vintage;;VENDIDO;2018-11-17 02:32:14.840546;VERIFICADO
14459;Denim Co;Short Alto Cruz;38;38;Short jeans de cintura alta estampado com elasticidade. Apresenta partes pouco desbotadas, mas não comprometem a peça.;36;Vintage;;VENDIDO;2018-11-17 01:43:55.227108;VERIFICADO
14460;Voir;Camisa Voir;33;33;Camisa branca de manga curta com bordados.;M;Vintage;;VENDIDO;2018-11-17 02:18:25.042284;VERIFICADO
14461;Lia Store;Camisa Lia Store;35;35;Camisa de manga curta com estampa floral.;G;Vintage;;VENDIDO;2018-11-17 02:42:31.459218;VERIFICADO
14465;Cambos Jeans;Camisa Tie-dye Cambos;29;29;Camisa jenas de manga curta com tingimento tie-dye.;GG;Vintage;;VENDIDO;2018-11-17 01:40:03.843509;VERIFICADO
14466;Pachamama;Vestido Pachamama;39;39;Vestido com estampa floral. Possui lastex atrás e amarração na cintura.;P;Vintage;;VENDIDO;2018-11-17 01:36:06.428028;VERIFICADO
14469;Makenji;Jaqueta Lã e Couro;199;199;Jaqueta de couro e lã com forro. O couro apresenta partes com desgaste.;G;Vintage;;VENDIDO;2018-11-17 03:33:56.217964;VERIFICADO
14471;Canoni;Macacão Canoni;57;57;Macacão de linho com botões dourados.;P;Vintage;;VENDIDO;2018-11-17 03:36:27.595167;VERIFICADO
14472;Sem Marca;Regata Étnica;15;29;Regata assimétrica estampada.;M;Vintage;;DISPONIVEL;2018-11-17 02:49:52.861710;VERIFICADO
14474;Beck's;Jaqueta Beck’s;62;62;Jaqueta jeans com tingimento e tachas.;G;Vintage;;VENDIDO;2018-11-17 02:54:56.430686;VERIFICADO
14475;Sem Marca;Blusa Transparente Estampada;27;27;Blusa estampada em tecido fino com transparência.;G;Vintage;;VENDIDO;2018-11-17 03:27:39.125739;VERIFICADO
14476;Bivik;Jaqueta Horse;65;65;Jaqueta jeans com bolsos, botões e desenho atrás. A gola está desbotada, mas não compromete a peça.;P;Vintage;;VENDIDO;2018-11-17 02:10:44.645588;VERIFICADO
14479;Lilaiya;Short Renda;38;38;Short de renda com elástico na cintura.;P;Vintage;;VENDIDO;2018-11-17 02:54:34.063279;VERIFICADO
14480;Colcci;Polo Listrada Colcci;49;49;Polo listrada com bordado no peito.;P;Vintage;;VENDIDO;2018-11-17 01:53:59.222805;VERIFICADO
14481;Sejão;Camisa Sejão;49;49;Camisa de manga comprida estampada com um bolso na frente.;M;Vintage;;VENDIDO;2018-11-17 03:21:05.270044;VERIFICADO
14482;Clarice Malhas;Suéter Clarice;55;55;Suéter com padronagem.;P;Vintage;;VENDIDO;2018-11-17 02:54:00.311281;VERIFICADO
14484;Tião;Camiseta Pirates;21;21;Camiseta com estampa. Possui um pequeno furinho na frente, mas não compromete a peça por ser quase imperceptível.;M;Vintage;;VENDIDO;2018-11-17 02:29:09.333601;VERIFICADO
14485;Belmondo;Camiseta Belmondo;49;49;Camiseta estampada com um bolso na frente.;P;Vintage;;VENDIDO;2018-11-17 02:49:40.133381;VERIFICADO
14486;Darf;Camisa Dar’f;48;48;Camisa de manga comprida estampada.;GG;Vintage;;VENDIDO;2018-11-17 03:21:22.324659;VERIFICADO
14487;Sem Marca;Xale Jardim;65;65;Xale quadrado estampado, com diverentes alternativas de uso. Possui franjas nas pontas, mas elas não estão em bom estado e apresentam desgaste, apesar de a parte do tecido estar perfeita.;U;Vintage;;VENDIDO;2018-11-17 02:15:35.866939;VERIFICADO
14489;Dice;Camiseta Navy;25;25;Camiseta com detalhe na gola e nas mangas.;P;Vintage;;VENDIDO;2018-11-17 02:42:08.526517;VERIFICADO
14490;III Era;Camisa Era;35;35;Camisa jeans de manga comprida com dois bolsos na frente.;M;Vintage;;VENDIDO;2018-11-17 03:02:30.859713;VERIFICADO
14492;Sem Marca;Suéter Brasão;55;55;Suéter com estampa.;M;Vintage;;VENDIDO;2018-11-17 03:12:45.508877;VERIFICADO
14493;BG Moda Mulher;Cropped BG;23;23;Cropped estampada com transparência e forro na frente.;P;Vintage;;VENDIDO;2018-11-17 03:12:24.862076;VERIFICADO
14494;Colcci;Polo Colcci;22;22;Camiseta polo estampada. Possui bolinhas no tecido e estampa com pouco desgaste.;P;Vintage;;VENDIDO;2018-11-17 01:32:33.973818;VERIFICADO
14495;Sem Marca;Camisa Ocre;69;69;Camisa de linho com bordados.;G;Vintage;;VENDIDO;2018-11-17 01:41:55.024574;VERIFICADO
14497;Atmosphere;Cardigan Atmosphere;47;47;Cardigan em tricot com botões e bolsos na frente.;M;Vintage;;VENDIDO;2018-11-17 03:25:11.654902;VERIFICADO
14498;Taco;Camisa Taco;43;43;Camisa jeans de manga comprida.;GG;Vintage;;VENDIDO;2018-11-17 03:30:42.302128;VERIFICADO
14500;Tommy Bahama;Camisa Bahama;56;56;Camisa de linho estampada.Possui um bolso na frente e botões de madeira.;GG;Vintage;;VENDIDO;2018-11-17 02:40:09.218915;VERIFICADO
14503;BG Moda Mulher;Cropped Floral;19;19;Cropped frente única floral.;P;Vintage;;VENDIDO;2018-11-17 02:23:58.357582;VERIFICADO
14505;Sem Marca;Bandana Bordô;6;6;Bandana quadrada estampada.;U;Vintage;;VENDIDO;2018-11-17 02:14:21.332928;VERIFICADO
14506;Sem Marca;Bandana Mickey;12;12;Bandana quadrada estampada.;U;Vintage;;VENDIDO;2018-11-17 03:19:25.543335;VERIFICADO
14507;Sem Marca;Bandana USA;15;15;Bandana quadrada estampada.;U;Vintage;;VENDIDO;2018-11-17 02:36:56.225322;VERIFICADO
14508;Fog;Camisa Fog;48;48;Camisa de manga comprida com estampa floral.;G;Vintage;;VENDIDO;2018-11-17 02:59:27.741119;VERIFICADO
14510;BG Moda Mulher;Cropped Marrom;29;29;Cropped de couro sintético com amarração atrás, e tecido com textura nas laterais.;P;Vintage;;VENDIDO;2018-11-17 02:38:38.616839;VERIFICADO
14511;Sem Marca;Vestido Japonês;49;49;Vestido preto acinturado com manga de boneca. O tecido possui textura com brilho floral, acompanha cinto.;P;Vintage;;VENDIDO;2018-11-17 01:33:15.533882;VERIFICADO
14512;Ecko Unltd;Regata Ecko;29;29;Regata com gola e mangas cortadas. Possui estampa grande na frente e pequena atrás.;M;Vintage;;VENDIDO;2018-11-17 01:34:25.679066;VERIFICADO
14514;Sem Marca;Lenço Devorê;25;25;Lenço devorê retangular comprido em veludo.;U;Vintage;;VENDIDO;2018-11-17 02:18:44.442009;VERIFICADO
14516;CO2;Jaqueta Militar;39;39;Jaqueta com bolsos estilo militar.;G;Vintage;;VENDIDO;2018-11-17 01:19:27.416843;VERIFICADO
14517;Norton McNaughton;Cardigan Norton;55;55;Cardigan com padronagem na frente. Possui botões dourados com estrelas.;G;Vintage;;VENDIDO;2018-11-17 03:03:01.440054;VERIFICADO
14518;Medi;Casaco Medi;58;58;Casaco com padronagem, capuz e bolsos na frente.;GG;Vintage;;VENDIDO;2018-11-17 01:52:52.033207;VERIFICADO
14519;Moa Moa;Chemisier Floral Moa;39;39;Chemisier estampado de manga compridacom bolsos na frente.;P;Vintage;;VENDIDO;2018-11-17 03:18:37.217706;VERIFICADO
14522;GP Original Jeans;Jaqueta GP;55;55;Jaqueta jeans com botões e bolsos.;M;Vintage;;VENDIDO;2018-11-17 03:27:07.508806;VERIFICADO
14523;Sem Marca;Camisa Floral;29;29;Camisa sem manga estampada com botões na frente.;G;Vintage;;VENDIDO;2018-11-17 02:10:04.143419;VERIFICADO
14525;DK Sport;Casaco Abstrato;49;49;Casaco estampado com capuz e zíper.;M;Vintage;;VENDIDO;2018-11-17 01:17:30.132230;VERIFICADO
14526;Sem Marca;Lenço Flores e Franja;29;29;Lenço retangular transparente estampado com franja.;U;Vintage;;VENDIDO;2018-11-17 03:00:25.821980;VERIFICADO
14530;Sem Marca;Bata Indiana;29;29;Bata estampada com pontos de glitter.;M;Vintage;;VENDIDO;2018-11-17 01:19:06.830855;VERIFICADO
14532;Sem Marca;Colete Navajo;38;38;Colete preto com padronagem branca.;U;Vintage;;VENDIDO;2018-11-17 02:58:24.708080;VERIFICADO
14535;Blue Steel;Blazer Blue Steel;99;99;Blazer slim com três botões.;P;Vintage;;VENDIDO;2018-11-17 02:29:15.483329;VERIFICADO
14536;Sem Marca;Cardigan Textura;55;55;Cardigan marrom com padronagem. O tecido possui fios com um pouco de brilho.;P;Vintage;;VENDIDO;2018-11-17 03:30:59.098543;VERIFICADO
14538;Barney's;Suéter Barney’s;89;89;Suéter com padronagem argyle na frente.;M;Vintage;;VENDIDO;2018-11-17 03:36:24.375941;VERIFICADO
14540;Uffizi;Camisa Uffizi;55;55;Camisa de manga curta estampada com um bolso na frente.;M;Vintage;;VENDIDO;2018-11-17 03:35:23.087863;VERIFICADO
14543;Per Tuti;Gorro Marrom;18;18;Suéter com padronagem e decote V.;M;Vintage;;VENDIDO;2018-11-17 01:33:49.934350;VERIFICADO
14545;Sem Marca;Regata Estampada;28;28;Camisa sem manga estampada com botões de coco.;M;Vintage;;VENDIDO;2018-11-17 03:04:26.417416;VERIFICADO
14546;Simply Basic;Jaqueta Simply;49;49;Jaqueta jeans preta com bolsos e botões.;GG;Vintage;;VENDIDO;2018-11-17 03:13:49.169312;VERIFICADO
14547;Sem Marca;Short Alto Estampa e Brilho;40;40;Short de cintura alta em tecido estampado com brilho. Possui zíper na frente.;36;Vintage;;VENDIDO;2018-11-17 02:04:37.016820;VERIFICADO
14548;Leni's;Colete Leni’s;99;99;Colete jeans com bolsos e botões na frente.;M;Vintage;;VENDIDO;2018-11-17 02:24:29.073026;VERIFICADO
14549;Melinos;Blazer Floral;46;46;Blazer estampado com dois botões na frente.;M;Vintage;;VENDIDO;2018-11-17 01:21:22.420268;VERIFICADO
14550;Sem Marca;Camiseta Floral;25;25;Camiseta com estampa vintage floral.;G;Vintage;;VENDIDO;2018-11-17 03:41:15.638479;VERIFICADO
14551;Taupys;Camisa Taupys;89;89;Camisa jeans de manga longa com um bolso na frente.;G;Vintage;;VENDIDO;2018-11-17 02:16:55.349506;VERIFICADO
14552;Tommy Hilfiger;Bermuda Tommy Hilfiger;45;45;Bermuda com barra cortada e dobrada.;42;Vintage;;VENDIDO;2018-11-17 03:12:52.225251;VERIFICADO
14553;Ogochi;Camisa Ogochi;45;45;Camisa de manga curta estampada com um bolso na frente.;G;Vintage;;VENDIDO;2018-11-17 02:29:12.401604;VERIFICADO
14554;Claque;Camisa Cobra;28;40;Camisa de manga longa estampadaem tecido fino com transparência.;G;Vintage;;VENDIDO;2018-11-17 02:18:31.207435;VERIFICADO
14555;Sem Marca;Vestido Étnico;40;40;Vestido com estampa étnica com botão atrás e pequeno recorte.;G;Vintage;;VENDIDO;2018-11-17 03:31:32.420762;VERIFICADO
14556;Sem Marca;Camisa Marrom;35;35;Camisa de manga curta marrom com bolso na frente.;P;Vintage;;VENDIDO;2018-11-17 01:32:44.228970;VERIFICADO
14557;Lee;Camisa Lee;69;69;Camisa de manga longa xadrez com dois bolsos na frente.;G;Vintage;;VENDIDO;2018-11-17 01:16:15.025925;VERIFICADO
14558;Morena Raiz;Camisa Morena;35;35;Camisa de manga comprida estampada.;M;Vintage;;VENDIDO;2018-11-17 01:34:28.955711;VERIFICADO
14559;Talita Kume;Camisa Kume;34;34;Camisa estampada de manga 3/4 com dois bolsos na frente.;M;Vintage;;VENDIDO;2018-11-17 01:19:58.867550;VERIFICADO
14560;P. Martin;Short Alto P. Martin;39;39;Short jeans estampado de cintura alta.;36;Vintage;;VENDIDO;2018-11-17 02:23:48.843141;VERIFICADO
14561;Siberian;Bermuda SIB Jeans;35;35;Bermuda jeans com barra cortada e desfiada. Possui uma pequena mancha clara próximo ao zíper.;42;Vintage;;VENDIDO;2018-11-17 03:25:44.889972;VERIFICADO
14562;Beluce;Camisa Beluce;79;79;Camisa de manga curta estampada com um bolso na frente.;G;Vintage;;VENDIDO;2018-11-17 03:08:04.467010;VERIFICADO
14563;Young Connection;Bermuda Young;39;39;Bermuda jeans com barra cortada e desfiada.;42;Vintage;;VENDIDO;2018-11-17 03:11:39.296270;VERIFICADO
14564;Centro Cobijero;Suéter Cobijero;39;39;Suéter amplo com capoz e bolso na frente.;M;Vintage;;VENDIDO;2018-11-17 03:37:41.393825;VERIFICADO
14565;Van Beek;Camisa Van Beek;79;79;Camisa de manga longa com botões e bolso na frente.;G;Vintage;;VENDIDO;2018-11-17 03:28:21.106600;VERIFICADO
14566;Sem Marca;Vestido Estampado Lady;19;35;Vestido estampado amplo. Não possui botões nem zíper.;G;Vintage;;DISPONIVEL;2018-11-17 03:33:25.350645;VERIFICADO
14567;Alzira Ferreira;Blusa A. Ferreira;24;24;Blusa estampada com botões na frente.;M;Vintage;;VENDIDO;2018-11-17 01:34:06.609238;VERIFICADO
14568;Gucci;Bermuda Gucci;45;45;Bermuda jeans com barra cortada e desfiada.;44;Vintage;;VENDIDO;2018-11-17 02:14:30.483357;VERIFICADO
14569;A Colibri;Camisa Colibri;49;49;Camisa de manga curta estampada com um bolso na frente.;M;Vintage;;VENDIDO;2018-11-17 01:35:49.869538;VERIFICADO
14570;Daniel Cassin;Cropped Bic;29;29;Cropped com botões e amarração na frente.;P;Vintage;;VENDIDO;2018-11-17 02:37:15.763116;VERIFICADO
14572;De Luise;Short Alto De Luise;45;45;Short jeans de cintura alta com barra cortada e dobrada. Possui elastano.;42;Vintage;;VENDIDO;2018-11-17 02:41:33.512122;VERIFICADO
14573;H8I;Regata H8I;10;19;Regata nadador com estampa floral.;M;Vintage;;DISPONIVEL;2018-11-17 03:10:40.114137;VERIFICADO
14574;Acordum;Bermuda Acordum;39;39;Bermuda jeans com barra cortada e desfiada.;42;Vintage;;VENDIDO;2018-11-17 01:41:07.908663;VERIFICADO
14575;Ralph Lauren;Camisa Ralph Lauren;99;99;Camisa de manga longa.;G;Vintage;;VENDIDO;2018-11-17 01:16:48.608241;VERIFICADO
14576;Agassi;Camisa Agassi;44;44;Camisa de manga curta estampada.;G;Vintage;;VENDIDO;2018-11-17 02:39:14.925359;VERIFICADO
14577;Sem Marca;Camisa Ampla Abstrata;39;39;"Camisa de manga 3;4 estampada com ombreiras.";GG;Vintage;;VENDIDO;2018-11-17 02:50:21.786891;VERIFICADO
14578;Trafaluc;Camiseta Skull;19;19;Camiseta com estampa na frente. Possui um pequeno furinho na gola, próximo da etiqueta atrás, mas é praticamente imperceptível.;G;Vintage;;VENDIDO;2018-11-17 03:08:37.552049;VERIFICADO
14579;Sem Marca;Vestido Flores;19;39;Vestido estampado com zíper atrás.;M;Vintage;;DISPONIVEL;2018-11-17 02:57:46.114008;VERIFICADO
14580;St John's Bay;Camisa SJBay;45;45;Camisa xadrez de manga longa com um bolso na frente.;M;Vintage;;VENDIDO;2018-11-17 01:34:41.288530;VERIFICADO
14581;Forever 21;Camisa Poá Forever 21;29;29;Camisa de manga curta transparente com estampa de poá.;G;Vintage;;VENDIDO;2018-11-17 01:15:56.410134;VERIFICADO
14582;Crawford;Camisa Crawford;39;39;Camisa de manga curta estampada.;GG;Vintage;;VENDIDO;2018-11-17 03:18:59.134060;VERIFICADO
14583;Lume;Vestido Lume;39;39;Vestido estampado com manga 3/4. Possui elasticidade.;M;Vintage;;VENDIDO;2018-11-17 03:29:43.569008;VERIFICADO
14584;Puccini;Camisa Puccini;45;45;Camisa de flanela xadrez com um bolso na frente.;G;Vintage;;VENDIDO;2018-11-17 02:25:24.802782;VERIFICADO
14585;Ralm;Camisa Ralm;27;39;Camisa xadrez de manga longa com amarração na frente.;G;Vintage;;VENDIDO;2018-11-17 03:34:50.302841;VERIFICADO
14586;Le Lis Blanc;Vestido Le Lis Blanc;43;43;Vestido estampado de alcinha.;P;Vintage;;VENDIDO;2018-11-17 03:01:11.158194;VERIFICADO
14587;Light Shore;Camisa Âncoras;79;79;Camisa de manga curta estampada com um bolso na frente.;G;Vintage;;VENDIDO;2018-11-17 03:34:24.736772;VERIFICADO
14588;Sem Marca;Camisa Quadros Florais;32;32;Camisa de manga curta estampada.;G;Vintage;;VENDIDO;2018-11-17 02:41:07.151766;VERIFICADO
14589;Q Talento;Camisa Talento;35;35;Camisa de manga curta estampada com um bolso na frente.;P;Vintage;;VENDIDO;2018-11-17 02:52:27.281554;VERIFICADO
14590;Young Fit;Camisa Y Fit;49;49;Camisa de manga curta estampada com um bolso na frente.;M;Vintage;;VENDIDO;2018-11-17 01:34:15.852477;VERIFICADO
14591;Marisa;Cropped Jeans;39;39;Cropped Jeans com amarração na frente.;M;Vintage;;VENDIDO;2018-11-17 03:06:26.807102;VERIFICADO
14592;TNG;Camisa Jeans Tng;99;99;Camisa jeans de manga comprida com um bolso na frente.;G;Vintage;;VENDIDO;2018-11-17 01:54:02.217223;VERIFICADO
14593;Pool;Bermuda Pool;39;39;Bermuda jeans com barra cortada e desfiada.;42;Vintage;;VENDIDO;2018-11-17 01:20:50.169532;VERIFICADO
14594;Blue Zone;Bermuda Blue Zone;39;39;Bermuda jeans com barra cortada e desfiada.;42;Vintage;;VENDIDO;2018-11-17 03:40:40.521607;VERIFICADO
14595;Billabong;Regata Billabong;13;19;Regata com estampa na frente. Possui gola e mangas cortadas.;G;Vintage;;VENDIDO;2018-11-17 03:20:14.268800;VERIFICADO
14596;Island Tropics;Camisa Island;39;39;Camisa de manga curta estampada.;M;Vintage;;VENDIDO;2018-11-17 03:20:54.816671;VERIFICADO
14597;Virtual;Camisa Virtual;55;55;Camisa tingida com um bolso na frente.;M;Vintage;;VENDIDO;2018-11-17 02:15:20.414611;VERIFICADO
14598;Sem Marca;Regatão Urban;15;15;Regata mais detonada com estampa na frente. Possui gola e mangas cortadas.;G;Vintage;;VENDIDO;2018-11-17 03:17:25.318719;VERIFICADO
